#chr	pos	coverage
H1N1_NP	182	63
H1N1_NP	183	63
H1N1_NP	184	59
H1N1_NP	185	58
H1N1_NP	186	58
H1N1_NP	187	58
H1N1_NP	188	53
H1N1_NP	189	49
H1N1_NP	190	51
H1N1_NP	191	50
H1N1_NP	192	50
H1N1_NP	193	52
H1N1_NP	194	53
H1N1_NP	195	53
H1N1_NP	196	53
H1N1_NP	197	57
H1N1_NP	198	57
H1N1_NP	199	56
H1N1_NP	200	56
H1N1_NP	201	56
H1N1_NP	202	56
H1N1_NP	203	57
H1N1_NP	204	57
H1N1_NP	205	57
H1N1_NP	206	59
H1N1_NP	207	59
H1N1_NP	208	59
H1N1_NP	209	59
H1N1_NP	210	57
H1N1_NP	211	57
H1N1_NP	212	58
H1N1_NP	213	58
H1N1_NP	214	58
H1N1_NP	215	58
H1N1_NP	216	61
H1N1_NP	217	61
H1N1_NP	218	62
H1N1_NP	219	63
H1N1_NP	220	63
H1N1_NP	221	63
H1N1_NP	222	63
H1N1_NP	223	63
H1N1_NP	224	66
H1N1_NP	225	66
H1N1_NP	226	66
H1N1_NP	227	69
H1N1_NP	228	70
H1N1_NP	229	69
H1N1_NP	230	69
H1N1_NP	231	72
H1N1_NP	232	77
H1N1_NP	233	83
H1N1_NP	234	84
H1N1_NP	235	85
H1N1_NP	236	85
H1N1_NP	237	84
H1N1_NP	238	85
H1N1_NP	239	83
H1N1_NP	240	83
H1N1_NP	241	86
H1N1_NP	242	86
H1N1_NP	243	85
H1N1_NP	244	84
H1N1_NP	245	85
H1N1_NP	246	85
H1N1_NP	247	85
H1N1_NP	248	84
H1N1_NP	249	84
H1N1_NP	250	84
H1N1_NP	251	88
H1N1_NP	252	88
H1N1_NP	253	87
H1N1_NP	254	87
H1N1_NP	255	88
H1N1_NP	256	85
H1N1_NP	257	85
H1N1_NP	258	85
H1N1_NP	259	85
H1N1_NP	260	85
H1N1_NP	261	85
H1N1_NP	262	85
H1N1_NP	263	86
H1N1_NP	264	86
H1N1_NP	265	86
H1N1_NP	266	87
H1N1_NP	267	87
H1N1_NP	268	87
H1N1_NP	269	87
H1N1_NP	270	87
H1N1_NP	271	88
H1N1_NP	272	88
H1N1_NP	273	86
H1N1_NP	274	86
H1N1_NP	275	86
H1N1_NP	276	89
H1N1_NP	277	90
H1N1_NP	278	90
H1N1_NP	279	92
H1N1_NP	280	91
H1N1_NP	281	94
H1N1_NP	282	94
H1N1_NP	283	94
H1N1_NP	284	95
H1N1_NP	285	95
H1N1_NP	286	95
H1N1_NP	287	96
H1N1_NP	288	98
H1N1_NP	289	99
H1N1_NP	290	102
H1N1_NP	291	102
H1N1_NP	292	101
H1N1_NP	293	103
H1N1_NP	294	104
H1N1_NP	295	107
H1N1_NP	296	107
H1N1_NP	297	107
H1N1_NP	298	107
H1N1_NP	299	107
H1N1_NP	300	108
H1N1_NP	301	107
H1N1_NP	302	107
H1N1_NP	303	108
H1N1_NP	304	108
H1N1_NP	305	109
H1N1_NP	306	108
H1N1_NP	307	108
H1N1_NP	308	108
H1N1_NP	309	113
H1N1_NP	310	114
H1N1_NP	311	117
H1N1_NP	312	115
H1N1_NP	313	115
H1N1_NP	314	115
H1N1_NP	315	114
H1N1_NP	316	114
H1N1_NP	317	115
H1N1_NP	318	115
H1N1_NP	319	112
H1N1_NP	320	114
H1N1_NP	321	117
H1N1_NP	322	117
H1N1_NP	323	117
H1N1_NP	324	117
H1N1_NP	325	117
H1N1_NP	326	117
H1N1_NP	327	119
H1N1_NP	328	119
H1N1_NP	329	119
H1N1_NP	330	119
H1N1_NP	331	115
H1N1_NP	332	117
H1N1_NP	333	116
H1N1_NP	334	116
H1N1_NP	335	116
H1N1_NP	336	116
H1N1_NP	337	122
H1N1_NP	338	122
H1N1_NP	339	122
H1N1_NP	340	122
H1N1_NP	341	123
H1N1_NP	342	123
H1N1_NP	343	123
H1N1_NP	344	121
H1N1_NP	345	120
H1N1_NP	346	120
H1N1_NP	347	117
H1N1_NP	348	115
H1N1_NP	349	114
H1N1_NP	350	115
H1N1_NP	351	119
H1N1_NP	352	117
H1N1_NP	353	118
H1N1_NP	354	113
H1N1_NP	355	112
H1N1_NP	356	111
H1N1_NP	357	107
H1N1_NP	358	107
H1N1_NP	359	105
H1N1_NP	360	106
H1N1_NP	361	102
H1N1_NP	362	102
H1N1_NP	363	100
H1N1_NP	364	100
H1N1_NP	365	100
H1N1_NP	366	100
H1N1_NP	367	99
H1N1_NP	368	99
H1N1_NP	369	97
H1N1_NP	370	96
H1N1_NP	371	96
H1N1_NP	372	96
H1N1_NP	373	96
H1N1_NP	374	96
H1N1_NP	375	95
H1N1_NP	376	95
H1N1_NP	377	95
H1N1_NP	378	92
H1N1_NP	379	93
H1N1_NP	380	93
H1N1_NP	381	93
H1N1_NP	382	90
H1N1_NP	383	89
H1N1_NP	384	87
H1N1_NP	385	85
H1N1_NP	386	86
H1N1_NP	387	86
H1N1_NP	388	86
H1N1_NP	389	88
H1N1_NP	390	88
H1N1_NP	391	88
H1N1_NP	392	85
H1N1_NP	393	85
H1N1_NP	394	85
H1N1_NP	395	85
H1N1_NP	396	86
H1N1_NP	397	86
H1N1_NP	398	86
H1N1_NP	399	86
H1N1_NP	400	86
H1N1_NP	401	86
H1N1_NP	402	85
H1N1_NP	403	85
H1N1_NP	404	85
H1N1_NP	405	85
H1N1_NP	406	82
H1N1_NP	407	82
H1N1_NP	408	82
H1N1_NP	409	81
H1N1_NP	410	82
H1N1_NP	411	80
H1N1_NP	412	80
H1N1_NP	413	80
H1N1_NP	414	79
H1N1_NP	415	78
H1N1_NP	416	78
H1N1_NP	417	77
H1N1_NP	418	79
H1N1_NP	419	79
H1N1_NP	420	79
H1N1_NP	421	79
H1N1_NP	422	78
H1N1_NP	423	78
H1N1_NP	424	74
H1N1_NP	425	74
H1N1_NP	426	74
H1N1_NP	427	69
H1N1_NP	428	67
H1N1_NP	429	68
H1N1_NP	430	64
H1N1_NP	431	61
H1N1_NP	432	58
H1N1_NP	433	59
H1N1_NP	434	59
H1N1_NP	435	59
H1N1_NP	436	57
H1N1_NP	437	57
H1N1_NP	438	55
H1N1_NP	439	54
H1N1_NP	440	53
H1N1_NP	441	52
H1N1_NP	442	52
H1N1_NP	443	52
H1N1_NP	444	52
H1N1_NP	445	52
H1N1_NP	446	51
H1N1_NP	447	51
H1N1_NP	448	51
H1N1_NP	449	51
H1N1_NP	450	50
H1N1_NP	451	49
H1N1_NP	452	49
H1N1_NP	453	46
H1N1_NP	454	45
H1N1_NP	455	45
H1N1_NP	456	44
H1N1_NP	457	44
H1N1_NP	458	44
H1N1_NP	459	44
H1N1_NP	460	43
H1N1_NP	461	42
H1N1_NP	462	41
H1N1_NP	463	41
H1N1_NP	464	41
H1N1_NP	465	41
H1N1_NP	466	41
H1N1_NP	467	39
H1N1_NP	468	38
H1N1_NP	469	38
H1N1_NP	470	36
H1N1_NP	471	30
H1N1_NP	472	27
H1N1_NP	473	29
H1N1_NP	474	28
H1N1_NP	475	28
H1N1_NP	476	28
H1N1_NP	477	28
H1N1_NP	478	28
H1N1_NP	479	28
H1N1_NP	480	28
H1N1_NP	481	28
H1N1_NP	482	26
H1N1_NP	483	27
H1N1_NP	484	27
H1N1_NP	485	27
H1N1_NP	486	27
H1N1_NP	487	29
H1N1_NP	488	29
H1N1_NP	489	29
H1N1_NP	490	33
H1N1_NP	491	33
H1N1_NP	492	32
H1N1_NP	493	32
H1N1_NP	494	33
H1N1_NP	495	31
H1N1_NP	496	30
H1N1_NP	497	30
H1N1_NP	498	30
H1N1_NP	499	32
H1N1_NP	500	32
H1N1_NP	501	34
H1N1_NP	502	33
H1N1_NP	503	31
H1N1_NP	504	31
H1N1_NP	505	30
H1N1_NP	506	31
H1N1_NP	507	30
H1N1_NP	508	30
H1N1_NP	509	30
H1N1_NP	510	30
H1N1_NP	511	30
H1N1_NP	512	30
H1N1_NP	513	30
H1N1_NP	514	30
H1N1_NP	515	30
H1N1_NP	516	30
H1N1_NP	517	30
H1N1_NP	518	32
H1N1_NP	519	31
H1N1_NP	520	29
H1N1_NP	521	29
H1N1_NP	522	29
H1N1_NP	523	30
H1N1_NP	524	30
H1N1_NP	525	34
H1N1_NP	526	34
H1N1_NP	527	34
H1N1_NP	528	40
H1N1_NP	529	40
H1N1_NP	530	40
H1N1_NP	531	40
H1N1_NP	532	41
H1N1_NP	533	41
H1N1_NP	534	42
H1N1_NP	535	47
H1N1_NP	536	49
H1N1_NP	537	48
H1N1_NP	538	48
H1N1_NP	539	48
H1N1_NP	540	46
H1N1_NP	541	48
H1N1_NP	542	48
H1N1_NP	543	50
H1N1_NP	544	52
H1N1_NP	545	52
H1N1_NP	546	52
H1N1_NP	547	52
H1N1_NP	548	52
H1N1_NP	549	53
H1N1_NP	550	54
H1N1_NP	551	57
H1N1_NP	552	59
H1N1_NP	553	59
H1N1_NP	554	60
H1N1_NP	555	60
H1N1_NP	556	63
H1N1_NP	557	66
H1N1_NP	558	68
H1N1_NP	559	74
H1N1_NP	560	77
H1N1_NP	561	84
H1N1_NP	562	87
H1N1_NP	563	89
H1N1_NP	564	92
H1N1_NP	565	92
H1N1_NP	566	92
H1N1_NP	567	92
H1N1_NP	568	94
H1N1_NP	569	96
H1N1_NP	570	96
H1N1_NP	571	96
H1N1_NP	572	98
H1N1_NP	573	98
H1N1_NP	574	98
H1N1_NP	575	99
H1N1_NP	576	99
H1N1_NP	577	101
H1N1_NP	578	101
H1N1_NP	579	101
H1N1_NP	580	100
H1N1_NP	581	100
H1N1_NP	582	99
H1N1_NP	583	99
H1N1_NP	584	99
H1N1_NP	585	99
H1N1_NP	586	100
H1N1_NP	587	98
H1N1_NP	588	98
H1N1_NP	589	99
H1N1_NP	590	100
H1N1_NP	591	100
H1N1_NP	592	106
H1N1_NP	593	106
H1N1_NP	594	107
H1N1_NP	595	110
H1N1_NP	596	112
H1N1_NP	597	113
H1N1_NP	598	114
H1N1_NP	599	114
H1N1_NP	600	114
H1N1_NP	601	114
H1N1_NP	602	116
H1N1_NP	603	118
H1N1_NP	604	120
H1N1_NP	605	120
H1N1_NP	606	121
H1N1_NP	607	121
H1N1_NP	608	121
H1N1_NP	609	122
H1N1_NP	610	122
H1N1_NP	611	122
H1N1_NP	612	122
H1N1_NP	613	124
H1N1_NP	614	125
H1N1_NP	615	125
H1N1_NP	616	130
H1N1_NP	617	132
H1N1_NP	618	133
H1N1_NP	619	131
H1N1_NP	620	132
H1N1_NP	621	137
H1N1_NP	622	141
H1N1_NP	623	144
H1N1_NP	624	145
H1N1_NP	625	147
H1N1_NP	626	147
H1N1_NP	627	147
H1N1_NP	628	150
H1N1_NP	629	155
H1N1_NP	630	159
H1N1_NP	631	159
H1N1_NP	632	161
H1N1_NP	633	159
H1N1_NP	634	160
H1N1_NP	635	160
H1N1_NP	636	160
H1N1_NP	637	169
H1N1_NP	638	169
H1N1_NP	639	169
H1N1_NP	640	170
H1N1_NP	641	168
H1N1_NP	642	166
H1N1_NP	643	170
H1N1_NP	644	177
H1N1_NP	645	176
H1N1_NP	646	170
H1N1_NP	647	171
H1N1_NP	648	171
H1N1_NP	649	169
H1N1_NP	650	169
H1N1_NP	651	169
H1N1_NP	652	169
H1N1_NP	653	165
H1N1_NP	654	165
H1N1_NP	655	163
H1N1_NP	656	161
H1N1_NP	657	160
H1N1_NP	658	160
H1N1_NP	659	160
H1N1_NP	660	164
H1N1_NP	661	171
H1N1_NP	662	171
H1N1_NP	663	169
H1N1_NP	664	169
H1N1_NP	665	169
H1N1_NP	666	169
H1N1_NP	667	169
H1N1_NP	668	171
H1N1_NP	669	171
H1N1_NP	670	171
H1N1_NP	671	171
H1N1_NP	672	171
H1N1_NP	673	171
H1N1_NP	674	170
H1N1_NP	675	173
H1N1_NP	676	169
H1N1_NP	677	166
H1N1_NP	678	166
H1N1_NP	679	162
H1N1_NP	680	162
H1N1_NP	681	160
H1N1_NP	682	158
H1N1_NP	683	157
H1N1_NP	684	157
H1N1_NP	685	158
H1N1_NP	686	157
H1N1_NP	687	156
H1N1_NP	688	156
H1N1_NP	689	156
H1N1_NP	690	154
H1N1_NP	691	155
H1N1_NP	692	156
H1N1_NP	693	156
H1N1_NP	694	154
H1N1_NP	695	154
H1N1_NP	696	154
H1N1_NP	697	153
H1N1_NP	698	155
H1N1_NP	699	155
H1N1_NP	700	154
H1N1_NP	701	154
H1N1_NP	702	154
H1N1_NP	703	152
H1N1_NP	704	149
H1N1_NP	705	143
H1N1_NP	706	142
H1N1_NP	707	141
H1N1_NP	708	142
H1N1_NP	709	141
H1N1_NP	710	140
H1N1_NP	711	141
H1N1_NP	712	137
H1N1_NP	713	134
H1N1_NP	714	133
H1N1_NP	715	134
H1N1_NP	716	134
H1N1_NP	717	134
H1N1_NP	718	134
H1N1_NP	719	133
H1N1_NP	720	132
H1N1_NP	721	130
H1N1_NP	722	130
H1N1_NP	723	129
H1N1_NP	724	130
H1N1_NP	725	130
H1N1_NP	726	129
H1N1_NP	727	129
H1N1_NP	728	127
H1N1_NP	729	127
H1N1_NP	730	127
H1N1_NP	731	127
H1N1_NP	732	128
H1N1_NP	733	126
H1N1_NP	734	124
H1N1_NP	735	124
H1N1_NP	736	124
H1N1_NP	737	121
H1N1_NP	738	121
H1N1_NP	739	121
H1N1_NP	740	120
H1N1_NP	741	119
H1N1_NP	742	119
H1N1_NP	743	117
H1N1_NP	744	117
H1N1_NP	745	114
H1N1_NP	746	109
H1N1_NP	747	107
H1N1_NP	748	107
H1N1_NP	749	107
H1N1_NP	750	105
H1N1_NP	751	107
H1N1_NP	752	105
H1N1_NP	753	101
H1N1_NP	754	101
H1N1_NP	755	99
H1N1_NP	756	99
H1N1_NP	757	98
H1N1_NP	758	98
H1N1_NP	759	96
H1N1_NP	760	94
H1N1_NP	761	94
H1N1_NP	762	94
H1N1_NP	763	97
H1N1_NP	764	96
H1N1_NP	765	92
H1N1_NP	766	92
H1N1_NP	767	89
H1N1_NP	768	87
H1N1_NP	769	82
H1N1_NP	770	82
H1N1_NP	771	81
H1N1_NP	772	78
H1N1_NP	773	76
H1N1_NP	774	71
H1N1_NP	775	68
H1N1_NP	776	64
H1N1_NP	777	65
H1N1_NP	778	66
H1N1_NP	779	63
H1N1_NP	780	58
H1N1_NP	781	56
H1N1_NP	782	57
H1N1_NP	783	57
H1N1_NP	784	58
H1N1_NP	785	58
H1N1_NP	786	59
H1N1_NP	787	59
H1N1_NP	788	56
H1N1_NP	789	56
H1N1_NP	790	56
H1N1_NP	791	55
H1N1_NP	792	55
H1N1_NP	793	55
H1N1_NP	794	55
H1N1_NP	795	54
H1N1_NP	796	54
H1N1_NP	797	54
H1N1_NP	798	49
H1N1_NP	799	50
H1N1_NP	800	52
H1N1_NP	801	52
H1N1_NP	802	52
H1N1_NP	803	58
H1N1_NP	804	58
H1N1_NP	805	58
H1N1_NP	806	58
H1N1_NP	807	58
H1N1_NP	808	59
H1N1_NP	809	60
H1N1_NP	810	63
H1N1_NP	811	61
H1N1_NP	812	60
H1N1_NP	813	60
H1N1_NP	814	58
H1N1_NP	815	58
H1N1_NP	816	58
H1N1_NP	817	63
H1N1_NP	818	65
H1N1_NP	819	66
H1N1_NP	820	67
H1N1_NP	821	66
H1N1_NP	822	64
H1N1_NP	823	65
H1N1_NP	824	70
H1N1_NP	825	70
H1N1_NP	826	70
H1N1_NP	827	71
H1N1_NP	828	71
H1N1_NP	829	71
H1N1_NP	830	71
H1N1_NP	831	71
H1N1_NP	832	71
H1N1_NP	833	71
H1N1_NP	834	73
H1N1_NP	835	71
H1N1_NP	836	72
H1N1_NP	837	72
H1N1_NP	838	72
H1N1_NP	839	72
H1N1_NP	840	73
H1N1_NP	841	74
H1N1_NP	842	73
H1N1_NP	843	72
H1N1_NP	844	72
H1N1_NP	845	72
H1N1_NP	846	72
H1N1_NP	847	72
H1N1_NP	848	76
H1N1_NP	849	74
H1N1_NP	850	74
H1N1_NP	851	75
H1N1_NP	852	74
H1N1_NP	853	73
H1N1_NP	854	73
H1N1_NP	855	73
H1N1_NP	856	73
H1N1_NP	857	73
H1N1_NP	858	73
H1N1_NP	859	72
H1N1_NP	860	72
H1N1_NP	861	71
H1N1_NP	862	73
H1N1_NP	863	73
H1N1_NP	864	74
H1N1_NP	865	73
H1N1_NP	866	74
H1N1_NP	867	75
H1N1_NP	868	75
H1N1_NP	869	75
H1N1_NP	870	73
H1N1_NP	871	72
H1N1_NP	872	72
H1N1_NP	873	70
H1N1_NP	874	74
H1N1_NP	875	74
H1N1_NP	876	75
H1N1_NP	877	75
H1N1_NP	878	77
H1N1_NP	879	77
H1N1_NP	880	77
H1N1_NP	881	78
H1N1_NP	882	78
H1N1_NP	883	77
H1N1_NP	884	77
H1N1_NP	885	77
H1N1_NP	886	77
H1N1_NP	887	77
H1N1_NP	888	77
H1N1_NP	889	77
H1N1_NP	890	77
H1N1_NP	891	78
H1N1_NP	892	79
H1N1_NP	893	79
H1N1_NP	894	79
H1N1_NP	895	79
H1N1_NP	896	80
H1N1_NP	897	79
H1N1_NP	898	79
H1N1_NP	899	79
H1N1_NP	900	82
H1N1_NP	901	82
H1N1_NP	902	80
H1N1_NP	903	80
H1N1_NP	904	82
H1N1_NP	905	83
H1N1_NP	906	83
H1N1_NP	907	84
H1N1_NP	908	85
H1N1_NP	909	89
H1N1_NP	910	90
H1N1_NP	911	89
H1N1_NP	912	91
H1N1_NP	913	91
H1N1_NP	914	92
H1N1_NP	915	93
H1N1_NP	916	93
H1N1_NP	917	94
H1N1_NP	918	96
H1N1_NP	919	96
H1N1_NP	920	96
H1N1_NP	921	96
H1N1_NP	922	99
H1N1_NP	923	97
H1N1_NP	924	97
H1N1_NP	925	97
H1N1_NP	926	98
H1N1_NP	927	98
H1N1_NP	928	98
H1N1_NP	929	101
H1N1_NP	930	101
H1N1_NP	931	103
H1N1_NP	932	101
H1N1_NP	933	100
H1N1_NP	934	103
H1N1_NP	935	102
H1N1_NP	936	102
H1N1_NP	937	101
H1N1_NP	938	101
H1N1_NP	939	103
H1N1_NP	940	102
H1N1_NP	941	102
H1N1_NP	942	100
H1N1_NP	943	100
H1N1_NP	944	100
H1N1_NP	945	101
H1N1_NP	946	103
H1N1_NP	947	103
H1N1_NP	948	99
H1N1_NP	949	99
H1N1_NP	950	98
H1N1_NP	951	92
H1N1_NP	952	92
H1N1_NP	953	94
H1N1_NP	954	90
H1N1_NP	955	92
H1N1_NP	956	92
H1N1_NP	957	95
H1N1_NP	958	95
H1N1_NP	959	95
H1N1_NP	960	93
H1N1_NP	961	92
H1N1_NP	962	89
H1N1_NP	963	88
H1N1_NP	964	89
H1N1_NP	965	91
H1N1_NP	966	91
H1N1_NP	967	91
H1N1_NP	968	88
H1N1_NP	969	84
H1N1_NP	970	83
H1N1_NP	971	83
H1N1_NP	972	83
H1N1_NP	973	84
H1N1_NP	974	81
H1N1_NP	975	80
H1N1_NP	976	80
H1N1_NP	977	82
H1N1_NP	978	79
H1N1_NP	979	78
H1N1_NP	980	78
H1N1_NP	981	78
H1N1_NP	982	78
H1N1_NP	983	78
H1N1_NP	984	80
H1N1_NP	985	80
H1N1_NP	986	80
H1N1_NP	987	80
H1N1_NP	988	80
H1N1_NP	989	80
H1N1_NP	990	80
H1N1_NP	991	79
H1N1_NP	992	79
H1N1_NP	993	80
H1N1_NP	994	80
H1N1_NP	995	80
H1N1_NP	996	78
H1N1_NP	997	79
H1N1_NP	998	80
H1N1_NP	999	83
H1N1_NP	1000	83
H1N1_NP	1001	85
H1N1_NP	1002	85
H1N1_NP	1003	85
H1N1_NP	1004	85
H1N1_NP	1005	85
H1N1_NP	1006	85
H1N1_NP	1007	86
H1N1_NP	1008	86
H1N1_NP	1009	88
H1N1_NP	1010	88
H1N1_NP	1011	89
H1N1_NP	1012	89
H1N1_NP	1013	90
H1N1_NP	1014	90
H1N1_NP	1015	88
H1N1_NP	1016	88
H1N1_NP	1017	88
H1N1_NP	1018	89
H1N1_NP	1019	89
H1N1_NP	1020	91
H1N1_NP	1021	92
H1N1_NP	1022	93
H1N1_NP	1023	94
H1N1_NP	1024	94
H1N1_NP	1025	97
H1N1_NP	1026	98
H1N1_NP	1027	97
H1N1_NP	1028	97
H1N1_NP	1029	99
H1N1_NP	1030	99
H1N1_NP	1031	103
H1N1_NP	1032	102
H1N1_NP	1033	102
H1N1_NP	1034	103
H1N1_NP	1035	103
H1N1_NP	1036	104
H1N1_NP	1037	104
H1N1_NP	1038	104
H1N1_NP	1039	104
H1N1_NP	1040	105
H1N1_NP	1041	108
H1N1_NP	1042	110
H1N1_NP	1043	109
H1N1_NP	1044	109
H1N1_NP	1045	109
H1N1_NP	1046	110
H1N1_NP	1047	109
H1N1_NP	1048	109
H1N1_NP	1049	109
H1N1_NP	1050	110
H1N1_NP	1051	108
H1N1_NP	1052	108
H1N1_NP	1053	108
H1N1_NP	1054	108
H1N1_NP	1055	108
H1N1_NP	1056	107
H1N1_NP	1057	107
H1N1_NP	1058	106
H1N1_NP	1059	105
H1N1_NP	1060	97
H1N1_NP	1061	96
H1N1_NP	1062	96
H1N1_NP	1063	96
H1N1_NP	1064	96
H1N1_NP	1065	97
H1N1_NP	1066	97
H1N1_NP	1067	97
H1N1_NP	1068	96
H1N1_NP	1069	93
H1N1_NP	1070	93
H1N1_NP	1071	93
H1N1_NP	1072	93
H1N1_NP	1073	90
H1N1_NP	1074	90
H1N1_NP	1075	90
H1N1_NP	1076	91
H1N1_NP	1077	92
H1N1_NP	1078	92
H1N1_NP	1079	92
H1N1_NP	1080	88
H1N1_NP	1081	88
H1N1_NP	1082	86
H1N1_NP	1083	86
H1N1_NP	1084	86
H1N1_NP	1085	83
H1N1_NP	1086	84
H1N1_NP	1087	84
H1N1_NP	1088	85
H1N1_NP	1089	85
H1N1_NP	1090	85
H1N1_NP	1091	84
H1N1_NP	1092	84
H1N1_NP	1093	84
H1N1_NP	1094	85
H1N1_NP	1095	85
H1N1_NP	1096	84
H1N1_NP	1097	82
H1N1_NP	1098	82
H1N1_NP	1099	82
H1N1_NP	1100	83
H1N1_NP	1101	83
H1N1_NP	1102	83
H1N1_NP	1103	83
H1N1_NP	1104	83
H1N1_NP	1105	83
H1N1_NP	1106	81
H1N1_NP	1107	81
H1N1_NP	1108	80
H1N1_NP	1109	80
H1N1_NP	1110	80
H1N1_NP	1111	79
H1N1_NP	1112	79
H1N1_NP	1113	77
H1N1_NP	1114	77
H1N1_NP	1115	76
H1N1_NP	1116	74
H1N1_NP	1117	74
H1N1_NP	1118	75
H1N1_NP	1119	73
H1N1_NP	1120	75
H1N1_NP	1121	80
H1N1_NP	1122	86
H1N1_NP	1123	87
H1N1_NP	1124	88
H1N1_NP	1125	88
H1N1_NP	1126	88
H1N1_NP	1127	88
H1N1_NP	1128	85
H1N1_NP	1129	84
H1N1_NP	1130	84
H1N1_NP	1131	86
H1N1_NP	1132	86
H1N1_NP	1133	86
H1N1_NP	1134	86
H1N1_NP	1135	85
H1N1_NP	1136	85
H1N1_NP	1137	85
H1N1_NP	1138	87
H1N1_NP	1139	87
H1N1_NP	1140	89
H1N1_NP	1141	89
H1N1_NP	1142	87
H1N1_NP	1143	86
H1N1_NP	1144	85
H1N1_NP	1145	87
H1N1_NP	1146	87
H1N1_NP	1147	87
H1N1_NP	1148	86
H1N1_NP	1149	86
H1N1_NP	1150	82
H1N1_NP	1151	82
H1N1_NP	1152	78
H1N1_NP	1153	75
H1N1_NP	1154	75
H1N1_NP	1155	76
H1N1_NP	1156	76
H1N1_NP	1157	74
H1N1_NP	1158	73
H1N1_NP	1159	77
H1N1_NP	1160	75
H1N1_NP	1161	75
H1N1_NP	1162	74
H1N1_NP	1163	74
H1N1_NP	1164	73
H1N1_NP	1165	73
H1N1_NP	1166	70
H1N1_NP	1167	70
H1N1_NP	1168	70
H1N1_NP	1169	69
H1N1_NP	1170	69
H1N1_NP	1171	69
H1N1_NP	1172	69
H1N1_NP	1173	68
H1N1_NP	1174	67
H1N1_NP	1175	68
H1N1_NP	1176	67
H1N1_NP	1177	67
H1N1_NP	1178	67
H1N1_NP	1179	68
H1N1_NP	1180	66
H1N1_NP	1181	66
H1N1_NP	1182	68
H1N1_NP	1183	69
H1N1_NP	1184	70
H1N1_NP	1185	69
H1N1_NP	1186	70
H1N1_NP	1187	70
H1N1_NP	1188	70
H1N1_NP	1189	73
H1N1_NP	1190	74
H1N1_NP	1191	73
H1N1_NP	1192	72
H1N1_NP	1193	71
H1N1_NP	1194	69
H1N1_NP	1195	70
H1N1_NP	1196	71
H1N1_NP	1197	71
H1N1_NP	1198	71
H1N1_NP	1199	70
H1N1_NP	1200	70
H1N1_NP	1201	72
H1N1_NP	1202	73
H1N1_NP	1203	73
H1N1_NP	1204	74
H1N1_NP	1205	74
H1N1_NP	1206	77
H1N1_NP	1207	77
H1N1_NP	1208	78
H1N1_NP	1209	78
H1N1_NP	1210	78
H1N1_NP	1211	86
H1N1_NP	1212	87
H1N1_NP	1213	87
H1N1_NP	1214	96
H1N1_NP	1215	99
H1N1_NP	1216	98
H1N1_NP	1217	98
H1N1_NP	1218	99
H1N1_NP	1219	101
H1N1_NP	1220	101
H1N1_NP	1221	101
H1N1_NP	1222	101
H1N1_NP	1223	101
H1N1_NP	1224	102
H1N1_NP	1225	102
H1N1_NP	1226	102
H1N1_NP	1227	101
H1N1_NP	1228	101
H1N1_NP	1229	101
H1N1_NP	1230	100
H1N1_NP	1231	101
H1N1_NP	1232	105
H1N1_NP	1233	103
H1N1_NP	1234	103
H1N1_NP	1235	103
H1N1_NP	1236	104
H1N1_NP	1237	103
H1N1_NP	1238	104
H1N1_NP	1239	110
H1N1_NP	1240	111
H1N1_NP	1241	115
H1N1_NP	1242	115
H1N1_NP	1243	115
H1N1_NP	1244	116
H1N1_NP	1245	118
H1N1_NP	1246	122
H1N1_NP	1247	120
H1N1_NP	1248	120
H1N1_NP	1249	120
H1N1_NP	1250	120
H1N1_NP	1251	119
H1N1_NP	1252	121
H1N1_NP	1253	121
H1N1_NP	1254	121
H1N1_NP	1255	120
H1N1_NP	1256	121
H1N1_NP	1257	121
H1N1_NP	1258	123
H1N1_NP	1259	123
H1N1_NP	1260	122
H1N1_NP	1261	123
H1N1_NP	1262	124
H1N1_NP	1263	124
H1N1_NP	1264	124
H1N1_NP	1265	126
H1N1_NP	1266	129
H1N1_NP	1267	130
H1N1_NP	1268	130
H1N1_NP	1269	129
H1N1_NP	1270	129
H1N1_NP	1271	127
H1N1_NP	1272	124
H1N1_NP	1273	124
H1N1_NP	1274	123
H1N1_NP	1275	122
H1N1_NP	1276	123
H1N1_NP	1277	125
H1N1_NP	1278	126
H1N1_NP	1279	135
H1N1_NP	1280	134
H1N1_NP	1281	133
H1N1_NP	1282	131
H1N1_NP	1283	129
H1N1_NP	1284	129
H1N1_NP	1285	129
H1N1_NP	1286	130
H1N1_NP	1287	130
H1N1_NP	1288	130
H1N1_NP	1289	128
H1N1_NP	1290	128
H1N1_NP	1291	126
H1N1_NP	1292	126
H1N1_NP	1293	126
H1N1_NP	1294	126
H1N1_NP	1295	126
H1N1_NP	1296	124
H1N1_NP	1297	124
H1N1_NP	1298	124
H1N1_NP	1299	124
H1N1_NP	1300	123
H1N1_NP	1301	123
H1N1_NP	1302	123
H1N1_NP	1303	122
H1N1_NP	1304	120
H1N1_NP	1305	120
H1N1_NP	1306	120
H1N1_NP	1307	120
H1N1_NP	1308	120
H1N1_NP	1309	120
H1N1_NP	1310	117
H1N1_NP	1311	118
H1N1_NP	1312	122
H1N1_NP	1313	126
H1N1_NP	1314	128
H1N1_NP	1315	128
H1N1_NP	1316	128
H1N1_NP	1317	128
H1N1_NP	1318	130
H1N1_NP	1319	130
H1N1_NP	1320	130
